id,process_id,company,home_win_odds,draw_odds,guest_win_odds,home_win_rating,draw_rating,guest_win_rating,returned_rating,kaili_index1,kaili_index2,kaili_index3,change_time
2725,75,Tipsport(捷克),1.22,6.19,12.90,77.42,15.26,7.32,94.45,0.94,0.98,0.97,2017/12/5 15:21:00
2726,75,Topgoal(奥地利),1.25,6.00,11.00,75.64,15.76,8.60,94.56,0.96,0.95,0.82,2017/12/8 10:33:00
2727,75,totesport(英国),1.22,5.50,13.00,76.01,16.86,7.13,92.73,0.94,0.87,0.97,2018/1/18 09:41:00
2728,75,Totosi.it,1.20,5.50,10.00,74.73,16.30,8.97,89.67,0.92,0.87,0.75,2017/12/21 04:15:00
2729,75,Unibet.fr(法国),1.22,5.70,12.75,76.35,16.34,7.31,93.15,0.94,0.90,0.95,2018/3/14 15:22:00
2730,75,Unibet.it(意大利),1.23,6.30,14.00,77.94,15.22,6.85,95.86,0.94,1.00,1.05,2018/3/13 01:00:00
2731,75,VBet,1.24,5.93,12.00,76.19,15.93,7.87,94.48,0.95,0.94,0.90,2017/3/12 23:05:00
2732,75,victory(澳大利亚),1.23,5.95,10.50,75.54,15.62,8.85,92.91,0.94,0.94,0.79,2017/12/13 10:18:00
2733,75,Villabet,1.24,5.93,12.00,76.19,15.93,7.87,94.48,0.95,0.94,0.90,2018/3/9 20:24:00
2734,75,wembleybet,1.18,5.50,13.00,76.61,16.44,6.95,90.40,0.91,0.87,0.97,2017/12/11 09:53:00
2735,75,wetten.de(德国),1.25,6.25,12.70,77.02,15.40,7.58,96.27,0.96,0.99,0.95,2017/1/12 00:53:00
2736,75,Winamax.fr,1.22,6.50,13.00,78.03,14.65,7.32,95.20,0.94,1.03,0.97,2017/12/5 15:21:00
2737,75,X-TiP,1.22,6.50,12.50,77.80,14.60,7.59,94.92,0.94,1.03,0.94,2017/12/4 18:41:00
2738,75,Zebet.fr,1.14,6.30,16.00,79.86,14.45,5.69,91.04,0.87,1.00,1.20,2017/12/8 21:48:00
2739,76,ManbetX,2.79,3.30,2.57,34.12,28.84,37.04,95.19,0.93,0.99,0.94,2018/1/24 20:22:00
2740,76,bet 365(英国),3.00,2.90,2.60,31.36,32.45,36.19,94.09,1.00,0.87,0.95,2017/12/20 10:59:00
2741,76,威廉希尔(英国),2.75,3.20,2.50,33.79,29.04,37.17,92.93,0.92,0.96,0.92,2018/3/14 15:19:00
2742,76,立博(英国),2.75,3.00,2.55,33.39,30.61,36.01,91.82,0.92,0.90,0.94,2018/3/4 01:08:00
2743,76,bet-at-home(马尔他),2.83,3.03,2.59,33.04,30.86,36.10,93.50,0.94,0.91,0.95,2017/12/28 09:00:00
2744,76,伟德(直布罗陀),2.80,3.10,2.55,33.32,30.09,36.59,93.29,0.93,0.93,0.94,2018/3/14 16:22:00
2745,76,10BET(英国),2.90,3.10,2.60,32.78,30.66,36.56,95.05,0.97,0.93,0.95,2018/3/14 15:17:00
2746,76,12BET(菲律宾),2.65,3.15,2.47,34.32,28.87,36.82,90.94,0.88,0.95,0.91,2017/12/4 22:04:00
2747,76,18Bet,2.70,3.25,2.50,34.36,28.54,37.10,92.76,0.90,0.98,0.92,2018/3/14 16:40:00
2748,76,Bwin(奥地利),2.75,3.20,2.65,34.52,29.66,35.82,94.92,0.92,0.96,0.97,2017/12/30 10:23:00
2749,76,Centrebet(澳大利亚),2.70,3.20,2.50,34.20,28.86,36.94,92.35,0.90,0.96,0.92,2017/12/20 09:22:00
2750,76,Coral(英国),2.75,3.00,2.55,33.39,30.61,36.01,91.82,0.92,0.90,0.94,2017/12/21 03:54:00
2751,76,Crown,2.79,3.30,2.57,34.12,28.84,37.04,95.19,0.93,0.99,0.94,2018/1/24 20:31:00
2752,76,Expekt([瑞典),2.90,3.10,2.55,32.54,30.44,37.01,94.38,0.97,0.93,0.94,2017/12/9 15:21:00
2753,76,Nordicbet(马恩岛),2.90,3.25,2.70,33.71,30.08,36.21,97.76,0.97,0.98,0.99,2018/3/2 05:08:00
2754,76,Pinnacle(荷兰),2.97,3.15,2.66,32.69,30.82,36.50,97.08,0.99,0.95,0.98,2017/12/5 17:43:00
2755,76,博天堂(瓦努阿图),2.75,3.20,2.65,34.52,29.66,35.82,94.92,0.92,0.96,0.97,2017/12/20 09:22:00
2756,76,金宝博(马恩岛),2.79,3.30,2.57,34.12,28.84,37.04,95.19,0.93,0.99,0.94,2018/1/24 20:21:00
2757,76,利记sbobet(英国),2.69,3.05,2.50,33.81,29.82,36.38,90.94,0.90,0.92,0.92,2017/12/4 20:35:00
2758,76,明陞(菲律宾),2.65,3.15,2.47,34.32,28.87,36.82,90.94,0.88,0.95,0.91,2017/12/4 22:03:00
2759,76,盈禾(菲律宾),2.79,3.30,2.57,34.12,28.84,37.04,95.19,0.93,0.99,0.94,2018/1/24 20:31:00
2760,76,Betfair(英国),2.98,3.05,2.44,31.27,30.55,38.19,93.17,0.99,0.92,0.90,2018/3/13 07:06:00
2761,76,Betsson(瑞典),2.90,3.25,2.70,33.71,30.08,36.21,97.76,0.97,0.98,0.99,2018/3/5 01:46:00
2762,76,乐天堂(菲律宾),2.65,3.15,2.47,34.32,28.87,36.82,90.94,0.88,0.95,0.91,2017/12/5 15:23:00
2763,76,马博(荷属安的列斯群岛),2.94,3.36,2.65,33.51,29.32,37.17,98.51,0.98,1.01,0.97,2017/12/5 15:23:00
2764,76,优胜客(马耳他),2.85,3.30,2.55,33.54,28.97,37.49,95.60,0.95,0.99,0.94,2018/3/13 01:00:00
2765,76,1Bet(直布罗陀),2.75,3.25,2.55,34.19,28.93,36.87,94.03,0.92,0.98,0.94,2018/3/13 23:04:00
2766,76,1xBet,2.94,3.36,2.67,33.60,29.40,37.00,98.79,0.98,1.01,0.98,2018/2/27 19:36:00
2767,76,888Sport(直布罗陀),2.85,3.25,2.55,33.39,29.28,37.32,95.17,0.95,0.98,0.94,2018/3/13 07:06:00
2768,76,ArtemisBet,2.70,3.00,2.40,33.06,29.75,37.19,89.26,0.90,0.90,0.88,2017/12/24 09:29:00
2769,76,Bet3000(英国),2.90,3.10,2.60,32.78,30.66,36.56,95.05,0.97,0.93,0.95,2017/12/5 21:52:00
2770,76,bet777.be,2.90,3.15,2.60,32.94,30.32,36.74,95.52,0.97,0.95,0.95,2018/3/5 01:46:00
2771,76,BetAdria(哥斯达黎加),2.89,3.07,2.61,32.80,30.88,36.32,94.80,0.96,0.92,0.96,2018/3/14 15:22:00
2772,76,Betbright,2.75,3.00,2.50,33.15,30.39,36.46,91.16,0.92,0.90,0.92,2018/1/30 06:39:00
2773,76,BetClic.it(意大利),2.90,3.10,2.50,32.31,30.22,37.47,93.68,0.97,0.93,0.92,2017/12/16 09:53:00
2774,76,BetClick(英国),2.90,3.10,2.50,32.31,30.22,37.47,93.68,0.97,0.93,0.92,2017/12/9 07:25:00
2775,76,Betfair ES Sportsbook,3.20,3.10,2.45,29.95,30.92,39.12,95.85,1.06,0.93,0.90,2017/3/12 23:05:00
2776,76,Betfair UK Sportsbook,3.20,3.10,2.45,29.95,30.92,39.12,95.85,1.06,0.93,0.90,2017/3/12 23:05:00
2777,76,Betflag.it(意大利),2.75,2.95,2.55,33.22,30.96,35.82,91.34,0.92,0.89,0.94,2018/2/17 02:25:00
2778,76,Betfred(英国),2.80,3.10,2.60,33.56,30.31,36.14,93.96,0.93,0.93,0.95,2018/3/7 09:49:00
2779,76,Bethard,2.90,3.15,2.60,32.94,30.32,36.74,95.52,0.97,0.95,0.95,2018/3/14 15:22:00
2780,76,Betrally,2.80,3.10,2.55,33.32,30.09,36.59,93.29,0.93,0.93,0.94,2018/3/14 07:17:00
2781,76,Betregal,2.73,3.05,2.50,33.48,29.97,36.56,91.39,0.91,0.92,0.92,2018/3/14 10:45:00
2782,76,Betstar(澳大利亚),2.75,3.00,2.55,33.39,30.61,36.01,91.82,0.92,0.90,0.94,2017/12/31 10:09:00
2783,76,better.it(意大利),2.70,2.85,2.50,33.03,31.29,35.67,89.19,0.90,0.86,0.92,2017/12/21 03:54:00
2784,76,BetVictor,2.80,3.10,2.60,33.56,30.31,36.14,93.96,0.93,0.93,0.95,2018/3/14 10:45:00
2785,76,BINGOAL(比利时),3.00,3.15,2.45,31.48,29.98,38.54,94.43,1.00,0.95,0.90,2017/12/5 15:23:00
2786,76,BoDog(哥斯达黎加),2.65,3.15,2.47,34.32,28.87,36.82,90.94,0.88,0.95,0.91,2017/12/12 14:46:00
2787,76,Boyle Sports,2.70,3.00,2.50,33.56,30.20,36.24,90.60,0.90,0.90,0.92,2018/3/13 01:00:00
2788,76,Boylesports(马恩岛),2.70,3.00,2.50,33.56,30.20,36.24,90.60,0.90,0.90,0.92,2018/3/13 23:04:00
2789,76,Bwin.fr(法国),2.75,3.20,2.65,34.52,29.66,35.82,94.92,0.92,0.96,0.97,2017/12/24 09:29:00
2790,76,CashPoint(奥地利),2.73,3.30,2.60,34.76,28.75,36.49,94.88,0.91,0.99,0.95,2017/12/5 15:23:00
2791,76,ComeOn,2.90,3.15,2.60,32.94,30.32,36.74,95.52,0.97,0.95,0.95,2018/3/13 23:04:00
2792,76,CoolBet,3.10,3.20,2.55,31.40,30.42,38.18,97.35,1.03,0.96,0.94,2018/3/7 23:35:00
2793,76,Dafabet(菲律宾),2.65,3.15,2.47,34.32,28.87,36.82,90.94,0.88,0.95,0.91,2018/1/24 00:25:00
2794,76,Danske Spil,2.80,3.15,2.60,33.72,29.97,36.31,94.41,0.93,0.95,0.95,2018/3/5 01:46:00
2795,76,dinamobet,2.77,3.20,2.40,33.11,28.67,38.22,91.73,0.92,0.96,0.88,2017/12/11 09:53:00
2796,76,ErosBet,2.70,3.10,2.38,33.27,28.98,37.75,89.84,0.90,0.93,0.87,2017/12/12 10:21:00
2797,76,Eurobet.it(意大利),2.85,3.05,2.60,33.00,30.83,36.17,94.04,0.95,0.92,0.95,2017/12/9 19:42:00
2798,76,Europe-bet,2.80,3.00,2.55,32.99,30.79,36.22,92.37,0.93,0.90,0.94,2018/1/18 23:53:00
2799,76,ExclusiveBet,2.77,3.20,2.40,33.11,28.67,38.22,91.73,0.92,0.96,0.88,2017/12/12 10:21:00
2800,76,Fonbet(俄罗斯),2.95,3.10,2.55,32.17,30.61,37.22,94.90,0.98,0.93,0.94,2018/1/29 22:56:00
2801,76,Germania Sport(德国),2.75,3.00,2.75,34.29,31.43,34.29,94.29,0.92,0.90,1.01,2017/12/5 15:23:00
2802,76,Giocodigitale.it,2.75,3.20,2.65,34.52,29.66,35.82,94.92,0.92,0.96,0.97,2017/12/4 18:41:00
2803,76,Hrvatska Lutrija(克罗地亚),2.80,3.15,2.65,33.95,30.18,35.87,95.06,0.93,0.95,0.97,2018/3/9 03:18:00
2804,76,Intertops(安提瓜和巴布达),2.85,3.05,2.65,33.22,31.05,35.73,94.69,0.95,0.92,0.97,2018/2/5 03:09:00
2805,76,Jetbull(俄罗斯),2.73,3.05,2.50,33.48,29.97,36.56,91.39,0.91,0.92,0.92,2018/3/14 10:45:00
2806,76,JoinBet,3.01,2.90,2.61,31.34,32.52,36.14,94.32,1.00,0.87,0.96,2017/12/22 09:29:00
2807,76,Liga Stavok,3.07,3.11,2.48,31.01,30.61,38.38,95.19,1.02,0.93,0.91,2018/3/13 23:04:00
2808,76,Marsbet,2.88,3.25,2.63,33.54,29.72,36.73,96.61,0.96,0.98,0.96,2018/3/10 22:27:00
2809,76,marsbetting,2.88,3.15,2.55,32.85,30.04,37.11,94.62,0.96,0.95,0.94,2017/12/11 09:53:00
2810,76,MeridianBet(爱尔兰),2.65,3.10,2.65,35.03,29.94,35.03,92.82,0.88,0.93,0.97,2017/12/28 14:34:00
2811,76,MrGreen,2.85,3.25,2.55,33.39,29.28,37.32,95.17,0.95,0.98,0.94,2018/3/13 23:04:00
2812,76,NetBet,2.90,3.10,2.60,32.78,30.66,36.56,95.05,0.97,0.93,0.95,2018/2/15 17:17:00
2813,76,Paddy Power(爱尔兰),3.00,2.88,2.30,29.89,31.13,38.98,89.66,1.00,0.86,0.84,2017/12/5 15:23:00
2814,76,PAF(芬兰奥兰群岛),2.80,3.30,2.55,33.94,28.80,37.27,95.03,0.93,0.99,0.94,2018/2/21 16:15:00
2815,76,PAF.es,2.85,3.25,2.55,33.39,29.28,37.32,95.17,0.95,0.98,0.94,2018/3/13 23:04:00
2816,76,ParionsSport,2.75,2.95,2.55,33.22,30.96,35.82,91.34,0.92,0.89,0.94,2018/3/10 22:27:00
2817,76,PlanetWin365,2.98,3.05,2.65,32.24,31.50,36.26,96.08,0.99,0.92,0.97,2018/3/8 10:45:00
2818,76,SBG Global(哥斯达黎加),2.88,3.07,2.65,33.06,31.01,35.93,95.21,0.96,0.92,0.97,2018/2/15 17:17:00
2819,76,Singbet,2.79,3.30,2.57,34.12,28.84,37.04,95.19,0.93,0.99,0.94,2018/1/25 00:04:00
2820,76,skybet(英国),2.80,3.10,2.63,33.69,30.43,35.87,94.34,0.93,0.93,0.96,2017/12/12 00:26:00
2821,76,SNAI.it,2.80,2.85,2.50,32.23,31.67,36.10,90.25,0.93,0.86,0.92,2017/12/21 03:54:00
2822,76,Tipbet,2.90,3.05,2.65,32.84,31.22,35.94,95.23,0.97,0.92,0.97,2018/3/6 00:44:00
2823,76,TipKurz(斯洛伐克),2.43,3.15,2.60,36.95,28.51,34.54,89.80,0.81,0.95,0.95,2017/12/5 15:23:00
2824,76,Tipsport(捷克),2.90,3.08,2.52,32.34,30.45,37.21,93.78,0.97,0.92,0.92,2017/12/5 15:23:00
2825,76,Topgoal(奥地利),2.80,3.10,2.60,33.56,30.31,36.14,93.96,0.93,0.93,0.95,2017/12/8 10:33:00
2826,76,totesport(英国),2.80,3.10,2.60,33.56,30.31,36.14,93.96,0.93,0.93,0.95,2018/3/7 09:49:00
2827,76,Totosi.it,2.70,2.85,2.50,33.03,31.29,35.67,89.19,0.90,0.86,0.92,2017/12/21 03:54:00
2828,76,Unibet.fr(法国),2.82,3.05,2.53,32.90,30.42,36.67,92.79,0.94,0.92,0.93,2018/3/14 10:45:00
2829,76,Unibet.it(意大利),2.85,3.30,2.55,33.54,28.97,37.49,95.60,0.95,0.99,0.94,2018/3/13 01:00:00
2830,76,VBet,2.81,3.16,2.57,33.53,29.81,36.66,94.21,0.94,0.95,0.94,2018/3/9 01:34:00
2831,76,victory(澳大利亚),2.77,3.10,2.55,33.56,29.99,36.45,92.96,0.92,0.93,0.94,2017/12/13 10:18:00
2832,76,Villabet,2.81,3.16,2.57,33.53,29.81,36.66,94.21,0.94,0.95,0.94,2018/3/9 20:23:00
2833,76,wembleybet,2.77,3.20,2.40,33.11,28.67,38.22,91.73,0.92,0.96,0.88,2017/12/11 14:17:00
2834,76,wetten.de(德国),2.95,3.15,2.70,33.01,30.92,36.07,97.39,0.98,0.95,0.99,2017/1/12 00:52:00
2835,76,Winamax.fr,2.82,3.20,2.65,33.95,29.92,36.13,95.74,0.94,0.96,0.97,2017/12/28 09:00:00
2836,76,X-TiP,2.73,3.30,2.60,34.76,28.75,36.49,94.88,0.91,0.99,0.95,2017/12/4 18:41:00
2837,76,Zebet.fr,2.65,3.05,2.57,34.48,29.96,35.56,91.38,0.88,0.92,0.94,2017/12/8 21:48:00
2838,77,bet 365(英国),8.50,4.75,1.36,11.06,19.80,69.14,94.03,0.96,0.98,0.93,2017/12/20 14:25:00
2839,77,威廉希尔(英国),7.00,4.33,1.44,13.37,21.62,65.01,93.61,0.79,0.89,0.98,2017/12/20 01:55:00
2840,77,bet-at-home(马尔他),8.40,4.71,1.35,11.10,19.80,69.09,93.27,0.95,0.97,0.92,2017/12/28 09:00:00
2841,77,伟德(直布罗陀),9.00,4.60,1.36,10.44,20.44,69.12,94.00,1.01,0.95,0.93,2018/3/14 16:48:00
2842,77,10BET(英国),8.50,4.70,1.38,11.15,20.17,68.68,94.78,0.96,0.97,0.94,2018/3/14 15:17:00
2843,77,18Bet,8.25,4.50,1.37,11.29,20.70,68.00,93.17,0.93,0.93,0.93,2018/1/4 20:27:00
2844,77,Bwin(奥地利),8.25,4.45,1.37,11.27,20.89,67.85,92.95,0.93,0.92,0.93,2018/2/27 18:21:00
2845,77,Centrebet(澳大利亚),7.00,4.00,1.50,13.48,23.60,62.92,94.38,0.79,0.82,1.02,2017/12/15 09:42:00
2846,77,Expekt([瑞典),8.50,4.60,1.38,11.10,20.51,68.38,94.37,0.96,0.95,0.94,2018/1/22 17:43:00
2847,77,Nordicbet(马恩岛),8.80,4.85,1.38,10.88,19.74,69.38,95.74,0.99,1.00,0.94,2018/2/8 01:09:00
2848,77,博天堂(瓦努阿图),8.25,4.45,1.37,11.27,20.89,67.85,92.95,0.93,0.92,0.93,2018/1/5 09:34:00
2849,77,Betfair(英国),7.20,4.00,1.49,13.10,23.58,63.31,94.34,0.81,0.82,1.02,2018/3/13 23:04:00
2850,77,马博(荷属安的列斯群岛),9.00,4.90,1.43,10.95,20.12,68.93,98.57,1.01,1.01,0.97,2018/1/18 01:51:00
2851,77,优胜客(马耳他),8.75,4.65,1.40,10.95,20.61,68.44,95.82,0.99,0.96,0.95,2018/3/13 01:02:00
2852,77,1Bet(直布罗陀),8.25,4.50,1.37,11.29,20.70,68.00,93.17,0.93,0.93,0.93,2018/1/29 00:02:00
2853,77,1xBet,8.80,4.90,1.44,11.23,20.16,68.61,98.80,0.99,1.01,0.98,2018/1/18 09:41:00
2854,77,888Sport(直布罗陀),8.50,4.50,1.40,11.16,21.08,67.76,94.86,0.96,0.93,0.95,2018/3/13 23:04:00
2855,77,ArtemisBet,8.00,4.33,1.31,11.17,20.63,68.20,89.34,0.90,0.89,0.89,2017/12/27 09:32:00
2856,77,Bet3000(英国),9.00,4.80,1.35,10.48,19.65,69.87,94.32,1.01,0.99,0.92,2017/12/21 09:16:00
2857,77,bet777.be,8.50,4.75,1.38,11.17,20.00,68.83,94.98,0.96,0.98,0.94,2018/3/13 23:04:00
2858,77,BetAdria(哥斯达黎加),8.20,4.60,1.37,11.41,20.33,68.26,93.52,0.92,0.95,0.93,2018/3/14 15:22:00
2859,77,Betbright,7.50,4.33,1.36,12.13,21.00,66.87,90.94,0.85,0.89,0.93,2018/1/30 06:39:00
2860,77,BetClic.it(意大利),8.25,4.50,1.38,11.35,20.81,67.85,93.63,0.93,0.93,0.94,2018/1/22 02:34:00
2861,77,BetClick(英国),8.25,4.50,1.38,11.35,20.81,67.85,93.63,0.93,0.93,0.94,2018/1/22 02:34:00
2862,77,Betfair ES Sportsbook,7.50,4.10,1.50,12.77,23.36,63.86,95.79,0.85,0.84,1.02,2018/3/13 23:04:00
2863,77,Betfair UK Sportsbook,7.50,4.10,1.50,12.77,23.36,63.86,95.79,0.85,0.84,1.02,2018/3/13 23:04:00
2864,77,Betflag.it(意大利),8.00,4.55,1.35,11.52,20.25,68.24,92.12,0.90,0.94,0.92,2018/2/16 01:23:00
2865,77,Betfred(英国),8.00,4.50,1.40,11.78,20.93,67.29,94.21,0.90,0.93,0.95,2018/3/5 01:45:00
2866,77,Bethard,8.75,4.75,1.39,10.94,20.16,68.89,95.76,0.99,0.98,0.95,2018/3/14 15:22:00
2867,77,Betrally,8.25,4.60,1.38,11.40,20.45,68.15,94.05,0.93,0.95,0.94,2018/3/13 23:04:00
2868,77,Betregal,8.00,4.50,1.33,11.37,20.22,68.41,90.98,0.90,0.93,0.91,2018/2/27 18:21:00
2869,77,better.it(意大利),7.75,4.55,1.30,11.54,19.66,68.80,89.44,0.87,0.94,0.89,2017/12/21 03:55:00
2870,77,BetVictor,8.50,4.80,1.36,11.09,19.63,69.28,94.23,0.96,0.99,0.93,2018/3/14 15:22:00
2871,77,BINGOAL(比利时),9.00,4.80,1.35,10.48,19.65,69.87,94.32,1.01,0.99,0.92,2017/12/5 15:30:00
2872,77,Boyle Sports,7.50,4.00,1.36,11.92,22.35,65.73,89.40,0.85,0.82,0.93,2018/3/13 07:23:00
2873,77,Boylesports(马恩岛),7.50,4.00,1.36,11.92,22.35,65.73,89.40,0.85,0.82,0.93,2018/3/13 23:04:00
2874,77,Bwin.fr(法国),8.75,4.60,1.40,10.93,20.78,68.29,95.61,0.99,0.95,0.95,2018/1/7 15:00:00
2875,77,CashPoint(奥地利),9.10,4.70,1.37,10.44,20.21,69.35,95.00,1.03,0.97,0.93,2017/12/5 15:30:00
2876,77,ComeOn,8.75,4.70,1.39,10.92,20.33,68.75,95.56,0.99,0.97,0.95,2018/3/14 15:22:00
2877,77,CoolBet,8.40,4.85,1.42,11.56,20.03,68.41,97.14,0.95,1.00,0.97,2018/3/7 23:36:00
2878,77,Danske Spil,8.65,4.80,1.35,10.86,19.57,69.57,93.92,0.97,0.99,0.92,2017/3/12 23:05:00
2879,77,dinamobet,8.50,4.50,1.32,10.72,20.25,69.03,91.12,0.96,0.93,0.90,2017/12/9 15:21:00
2880,77,ErosBet,8.00,4.33,1.31,11.17,20.63,68.20,89.34,0.90,0.89,0.89,2017/12/10 09:49:00
2881,77,Eurobet.it(意大利),9.50,4.65,1.35,9.92,20.27,69.81,94.25,1.07,0.96,0.92,2017/12/31 10:09:00
2882,77,Europe-bet,8.25,4.65,1.35,11.25,19.97,68.78,92.85,0.93,0.96,0.92,2018/1/20 02:53:00
2883,77,ExclusiveBet,8.50,4.50,1.32,10.72,20.25,69.03,91.12,0.96,0.93,0.90,2017/12/9 00:29:00
2884,77,Fonbet(俄罗斯),8.90,4.90,1.35,10.63,19.30,70.07,94.59,1.00,1.01,0.92,2018/2/1 21:49:00
2885,77,Germania Sport(德国),8.50,4.50,1.40,11.16,21.08,67.76,94.86,0.96,0.93,0.95,2017/12/5 15:30:00
2886,77,Giocodigitale.it,8.25,4.40,1.36,11.18,20.97,67.85,92.27,0.93,0.91,0.93,2018/1/5 09:34:00
2887,77,Hrvatska Lutrija(克罗地亚),9.45,4.30,1.40,10.05,22.09,67.86,95.00,1.07,0.89,0.95,2018/3/9 03:18:00
2888,77,Intertops(安提瓜和巴布达),8.50,4.75,1.35,11.01,19.70,69.30,93.55,0.96,0.98,0.92,2018/2/25 04:08:00
2889,77,Jetbull(俄罗斯),8.00,4.50,1.33,11.37,20.22,68.41,90.98,0.90,0.93,0.91,2018/2/27 18:21:00
2890,77,JoinBet,8.54,4.77,1.37,11.08,19.84,69.08,94.64,0.96,0.98,0.93,2017/12/22 09:28:00
2891,77,Marsbet,8.00,4.69,1.44,12.10,20.65,67.25,96.84,0.90,0.97,0.98,2018/3/13 23:04:00
2892,77,marsbetting,8.50,5.00,1.35,11.12,18.90,69.99,94.48,0.96,1.03,0.92,2017/12/28 09:00:00
2893,77,MeridianBet(爱尔兰),8.00,4.50,1.37,11.60,20.63,67.76,92.84,0.90,0.93,0.93,2017/12/29 09:30:00
2894,77,MrGreen,8.50,4.50,1.40,11.16,21.08,67.76,94.86,0.96,0.93,0.95,2018/3/13 07:06:00
2895,77,NetBet,8.50,4.85,1.37,11.16,19.57,69.27,94.90,0.96,1.00,0.93,2018/2/21 00:17:00
2896,77,Paddy Power(爱尔兰),6.50,3.75,1.44,13.80,23.92,62.28,89.69,0.73,0.77,0.98,2017/12/5 15:30:00
2897,77,PAF(芬兰奥兰群岛),8.50,4.90,1.37,11.19,19.41,69.41,95.09,0.96,1.01,0.93,2018/2/21 16:15:00
2898,77,PAF.es,8.50,4.50,1.40,11.16,21.08,67.76,94.86,0.96,0.93,0.95,2018/3/13 23:04:00
2899,77,ParionsSport,8.00,4.50,1.35,11.49,20.43,68.09,91.91,0.90,0.93,0.92,2018/3/10 13:48:00
2900,77,PlanetWin365,9.50,4.75,1.38,10.12,20.23,69.65,96.11,1.07,0.98,0.94,2018/3/8 10:45:00
2901,77,SBG Global(哥斯达黎加),8.73,4.88,1.37,10.92,19.53,69.56,95.29,0.98,1.00,0.93,2018/2/15 17:17:00
2902,77,skybet(英国),7.50,5.00,1.36,12.48,18.72,68.81,93.58,0.85,1.03,0.93,2017/12/18 17:43:00
2903,77,SNAI.it,8.50,4.50,1.30,10.61,20.04,69.36,90.16,0.96,0.93,0.89,2017/12/18 09:37:00
2904,77,Tipbet,8.75,4.90,1.35,10.79,19.27,69.94,94.42,0.99,1.01,0.92,2018/3/6 00:46:00
2905,77,TipKurz(斯洛伐克),7.30,4.00,1.38,12.32,22.49,65.19,89.96,0.82,0.82,0.94,2017/12/5 15:30:00
2906,77,Tipsport(捷克),8.00,4.00,1.43,11.64,23.27,65.09,93.08,0.90,0.82,0.97,2017/12/5 15:30:00
2907,77,Topgoal(奥地利),9.50,4.60,1.35,9.90,20.44,69.66,94.04,1.07,0.95,0.92,2017/12/8 10:32:00
2908,77,totesport(英国),8.00,4.50,1.40,11.78,20.93,67.29,94.21,0.90,0.93,0.95,2018/3/5 01:45:00
2909,77,Totosi.it,7.75,4.55,1.30,11.54,19.66,68.80,89.44,0.87,0.94,0.89,2017/12/21 03:55:00
2910,77,Unibet.fr(法国),8.25,4.30,1.38,11.24,21.56,67.20,92.73,0.93,0.89,0.94,2018/3/13 23:04:00
2911,77,Unibet.it(意大利),8.75,4.65,1.40,10.95,20.61,68.44,95.82,0.99,0.96,0.95,2018/3/13 01:02:00
2912,77,VBet,7.66,4.50,1.41,12.29,20.93,66.78,94.16,0.86,0.93,0.96,2018/3/13 23:04:00
2913,77,victory(澳大利亚),8.10,4.40,1.38,11.48,21.13,67.39,92.99,0.91,0.91,0.94,2017/12/13 10:18:00
2914,77,Villabet,8.56,4.78,1.36,11.01,19.71,69.28,94.22,0.96,0.98,0.93,2018/3/2 07:53:00
2915,77,wembleybet,8.00,4.50,1.33,11.37,20.22,68.41,90.98,0.90,0.93,0.91,2017/12/10 09:49:00
2916,77,wetten.de(德国),9.00,5.00,1.40,10.84,19.50,69.66,97.52,1.01,1.03,0.95,2017/1/12 00:52:00
2917,77,Winamax.fr,8.75,4.60,1.35,10.66,20.27,69.07,93.25,0.99,0.95,0.92,2018/1/30 06:39:00
2918,77,X-TiP,9.10,4.70,1.37,10.44,20.21,69.35,95.00,1.03,0.97,0.93,2017/12/4 18:42:00
2919,77,Zebet.fr,8.50,4.40,1.33,10.73,20.72,68.55,91.17,0.96,0.91,0.91,2017/12/9 00:29:00
2920,78,bet 365(英国),1.80,3.50,4.50,52.24,26.87,20.90,94.03,0.93,0.96,0.93,2017/12/20 14:25:00
2921,78,威廉希尔(英国),1.91,3.30,4.20,49.18,28.46,22.36,93.92,0.99,0.91,0.87,2017/12/2 16:59:00
2922,78,bet-at-home(马尔他),1.79,3.44,4.54,52.23,27.18,20.59,93.49,0.93,0.95,0.94,2017/12/28 09:00:00
2923,78,伟德(直布罗陀),1.80,3.40,4.60,52.06,27.56,20.37,93.72,0.93,0.94,0.95,2018/3/2 03:54:00
2924,78,10BET(英国),1.83,3.45,4.60,51.86,27.51,20.63,94.90,0.95,0.95,0.95,2018/3/14 15:17:00
2925,78,18Bet,1.80,3.30,4.60,51.63,28.16,20.20,92.94,0.93,0.91,0.95,2017/12/6 23:23:00
2926,78,Bwin(奥地利),1.80,3.30,4.60,51.63,28.16,20.20,92.94,0.93,0.91,0.95,2017/12/30 10:24:00
2927,78,Centrebet(澳大利亚),1.91,3.30,4.20,49.18,28.46,22.36,93.92,0.99,0.91,0.87,2017/12/6 22:57:00
2928,78,Expekt([瑞典),1.85,3.40,4.50,51.14,27.83,21.03,94.62,0.96,0.94,0.93,2018/1/22 02:34:00
2929,78,Nordicbet(马恩岛),1.81,3.50,4.80,52.79,27.30,19.91,95.55,0.94,0.96,1.00,2018/2/8 01:09:00
2930,78,博天堂(瓦努阿图),1.80,3.30,4.60,51.63,28.16,20.20,92.94,0.93,0.91,0.95,2017/12/20 09:22:00
2931,78,Betfair(英国),1.84,3.20,4.10,49.41,28.41,22.18,90.92,0.95,0.88,0.85,2018/1/14 05:10:00
